content_id,value,context_code
1941,Edac,short_name
1941,Edac (America) Limited,also_known_as
1942,Edwards Signaling,also_known_as
1942,Edwards Signaling & Security Systems,previous_name_value
1942,Edwards Signals,also_known_as
1943,EF Johnson,previous_name_value
1944,EIC International Inc,also_known_as
1944,Eic Semiconductor,also_known_as
1944,Electronics Industry Public Company Limited,also_known_as
1945,Electri-Cord,previous_name_value
1946,Arga Controls,brand_of
1946,Digitran,brand_of
1946,Electro Switch,also_known_as
1946,Electro Switch Corp,previous_name_value
1946,Electroswitch Electronic Products,brand_of
1946,Electroswitch Power Switches and Relays,brand_of
1946,Gaynor Electric (Switches),acquired_by
1946,Sunrise Technologies,brand_of
1947,American Electronic Components,brand_of
1947,Elesta,short_name
1947,Elesta Relays,previous_name_value
1948,DYNACAP,trademark_of
1948,Elna,short_name
1948,Elna-Lelon,also_known_as
1949,Elo Touch,short_name
1949,Elo Touchsystems,also_known_as
1949,TE Connectivity / ELO TouchSystems,formerly_known_as
1950,Elpac,short_name
1950,elpac Power Systems,previous_name_value
1951,E-Mark,short_name
1952,Ember,short_name
1953,EMC Technology,also_known_as
1953,Smiths Microwave,division_of
1954,Artesyn Technologies Inc,acquired_by
1954,Artysen Embedded Technologies,mis-spelling
1954,Astec Standard Power Europe,formerly_known_as
1954,Computer Products Power Conversion,acquired_by
1954,Emerson Embedded Computing & Power,formerly_known_as
1954,Emerson Network Power,also_known_as
1954,Emerson Network Power Connectivity Solutions,division_of
1954,Emerson Network Power - Embedded Power,formerly_known_as
1954,Emerson Network Power Solutions,also_known_as
1955,Emulation Technology,also_known_as
1955,ET,acronym
1956,Energizer,short_name
1956,Eveready,brand_of
1957,Enpirion,short_name
1958,Epcos,formerly_known_as
1958,Epcos,short_name
1958,Siemens,acquired_by
1958,Siemens Matsushita Components,merged_into
1958,TDK Epcos,formerly_known_as
1958,TDK EPCOS,previous_name_value
1958,Xiamen Xindeco Electronics Co Ltd,acquired_by
1959,Epson,short_name
1959,Epson Corporation,division_of
1959,S-MOS Systems,acquired_by
1960,Electronic Precision Technology (ept),previous_name_value
1960,EPT GUGLHÖR GMBH,also_known_as
1960,Ept-Usa,short_name
1961,Equinox Technologies,also_known_as
1962,Ericsson,short_name
1962,EriPower,brand_of
1962,ETC2,trademark_of
1962,MacroDens (Ericsson Microelectronics),brand_of
1962,Marconi Communications,acquired_by
1963,Erni,short_name
1963,ERNI Electronics,previous_name_value
1963,ERNI Elektroapparate-GmbH,formerly_known_as
1963,Maxconn Inc,acquired_by
1964,Esico Triton,previous_name_value
1964,Esico-Triton,also_known_as
1965,Esna,short_name
1965,Esna Technologies,previous_name_value
1966,E-Switch,short_name
1966,Stein Industries Inc,parent_of
1967,E-T-A,short_name
1967,E-T-A Circuit,previous_name_value
1967,ETA ELEKTROTECHNISCHE APPARATE,division_of
1967,E-T-A Engineering Technology,also_known_as
1968,ETI,short_name
1968,ETI Systems,short_name
1969,Barber-Coleman,brand_of
1969,Eurotherm,short_name
1969,Eurotherm Inc,previous_name_value
1969,Schneider Electric,division_of
1970,Everlight,short_name
1970,Everlight Electronics Co,previous_name_value
1970,Fairchild Semiconductor (LED Products Only),acquired_by
1971,Evox Rifa,short_name
1971,Evox-Rifa,short_name
1972,Alpha Semiconductor (Sipex),acquired_by
1972,Comlinear,brand_of
1972,Exar,short_name
1972,Micro Power Systems Inc,acquired_by
1972,Sipex Corp,acquired_by
1972,Startech Semiconductor Inc,acquired_by
1973,Excelsys,short_name
1973,Excelsys Congigurable Power,formerly_known_as
1973,Excelsys Techologies,formerly_known_as
1974,Cobaltima,trademark_of
1974,Excelta,short_name
1974,Precista,brand_of
1975,Extech Instruments,also_known_as
1975,Extech Instruments Corporation,previous_name_value
1976,E-Z-Hook,short_name
1976,Tektest Inc,parent_of
1977,Fagor,short_name
1977,Mondragon Corporation,division_of
1978,Fairchild,short_name
1978,General Micro-Electronics Inc,acquired_by
1978,I-Cube Inc,acquired_by
1978,Impala Linear Corporation,formerly_known_as
1978,Intersil Corporation (Discrete Semiconductors Only),formerly_known_as
1978,QT Opto,acquired_by
1978,Quality Technologies Corporation,acquired_by
1978,Raytheon Corporation (Semiconductors Only),formerly_known_as
1978,Raytheon Electronics Semiconductor,acquired_by
1978,Raytheon Semiconductor,acquired_by
1978,Signal Processing Technologies,acquired_by
1979,Fair-Rite,short_name
1980,Fas Controls,also_known_as
1980,Kendrion FAS Controls Inc,previous_name_value
1980,Kendrion Industrial Control Systems,division_of
1980,Kendrion Industrial Drive Systems,division_of
1980,Kendrion Industrial Magnetic Systems,division_of
1980,Kendrion Kuhnke Automation,also_known_as
1981,Fastenal,short_name
1982,Berg Electronics,brand_of
1982,Burndy,merged_into
1982,Burndy Corporation,merged_into
1982,FCI,short_name
1982,Framatome Connectors International,also_known_as
1982,QIKMATE,brand_of
1983,Bentley Harris (Protection Products),brand_of
1983,Champion (Spark Plugs),brand_of
1983,Daros (Piston Rings),brand_of
1983,Deva,brand_of
1983,Federal-Mogul,also_known_as
1983,Federal-Mogul Motorparts,division_of
1983,Federal-Mogul Powertrain,division_of
1983,Glycodur,brand_of
1983,Goetze,brand_of
1984,Feig,short_name
1984,FEIG CONTROLLER,division_of
1984,Feig Electronic,also_known_as
1984,FEIG Electronic,previous_name_value
1984,FEIG ELECTRONIC,division_of
1984,FEIG SENSORS,division_of
1984,OBID,brand_of
1985,Ferrishield,short_name
1986,Ferronics,short_name
1987,Ferroxcube,short_name
1987,Ferroxcube International Holding B.V.,also_known_as
1987,Yageo Corporation,parent_of
1987,Yageo / Ferroxcube,previous_name_value
1988,Fibox,short_name
1988,Fibox Plastic & Aluminium Mechanics Oy,division_of
1988,Fibox Tested Systems,division_of
1989,Filtran,short_name
1990,Finisar,short_name
1991,Fiskars,short_name
1992,ArtBin,brand_of
1992,Duncan (Yo-yo),brand_of
1992,Flabeau,short_name
1992,Flambeau,short_name
1992,Flambeau Automotive Group,division_of
1992,Flambeau Fluid Systems Division,division_of
1992,Flambeau Outdoors,brand_of
1992,Flambeau Packaging & Storage Group,division_of
1992,Flambeau Premiums and Special Markets,division_of
1992,NORDIC Group of Companies Inc,parent_of
1992,Stadium,brand_of
1993,Flexipanel,short_name
1993,FlexiPanel,previous_name_value
1994,Fluke,short_name
1994,Fortive Corporation,parent_of
1994,LEM Instruments,acquired_by
1995,Fluke Networks,also_known_as
1996,Fotofab,short_name
1996,Fotofabrication,also_known_as
1997,Fox,short_name
1997,Fox Electronics,also_known_as
1998,Free2move,previous_name_value
1998,Free2Move,short_name
1999,Freescale Semiconductor,also_known_as
1999,Motorola,merged_into
1999,Motorola Semiconductor Products,formerly_known_as
1999,Motorola Semiconductors,formerly_known_as
2000,Fujitsu,short_name
2000,Fujitsu Components,also_known_as
2001,FDI,short_name
2001,Future Designs,also_known_as
2001,Future Designs Inc (FDI),previous_name_value
2002,Bridgetek,brand_of
2002,FTDI,short_name
2002,Future Technology Devices,also_known_as
2002,Future Technology Devices International (FTDI Chip),previous_name_value
2003,ABB Embedded Power,division_of
2003,GE,short_name
2003,GE General Purpose Controls,also_known_as
2003,GE Industrial Systems,previous_name_value
2004,GE Flow Measurement & Control,division_of
2004,GE Panametrics,brand_of
2004,GE's Bentley Nevada,division_of
2004,GE Sensing,short_name
2004,GE Sensing & Inspection Technologies,also_known_as
2004,GE Telaire,brand_of
2005,Gems Sensors,also_known_as
2005,Gems Sensors Inc,also_known_as
2006,Anaconda,brand_of
2006,BICC,brand_of
2006,Carol Brand Cable,brand_of
2006,Carol Cable,brand_of
2006,General Cable,also_known_as
2006,GenSPEED,brand_of
2006,Gepco,brand_of
2006,NextGen,brand_of
2006,NSW,brand_of
2006,NUAL,brand_of
2006,Phelps Dodge,brand_of
2006,Prestolite Wire,brand_of
2006,Silec,brand_of
2006,STABILOY,brand_of
2007,General Devices,also_known_as
2008,General Electric,also_known_as
2008,GE Security,short_name
2009,General Tools,previous_name_value
2010,Gennum,short_name
2011,Georgia Steel,also_known_as
2012,ESC Technologies Inc,acquired_by
2012,Glenair,short_name
2012,Glenair UK LTD,division_of
2012,Microway Systems,division_of
2012,Miles Roystone LTD,acquired_by
2013,Global Specialties,also_known_as
2014,Globe,short_name
2014,Globe Electronic Hardware,previous_name_value
2015,Grayhill,short_name
2016,Chesilvale Electronics Ltd,formerly_known_as
2016,Greenlee,short_name
2017,GSI Technology,also_known_as
2018,Guardian Electric,also_known_as
2018,Guardian Electric Manufacturing,previous_name_value
2018,Guardian Manufacturing and Engineering,also_known_as
2019,Halo Electronics,also_known_as
2020,Hamamatsu,short_name
2021,Hamlin,short_name
2021,Hamlin Electronics,also_known_as
2021,HAMLIN Position and Movement Sensor Solutions,also_known_as
2022,Eddystone,brand_of
2022,Hammond,short_name
2023,Hammond Power Solutions,also_known_as
2024,Hart Scientific,also_known_as
2024,Hart Scientific / Fluke,formerly_known_as
2025,Domino Modules,product_family
2025,Harting,short_name
2025,HARTING Deutschland GmbH & Co. KG,also_known_as
2025,Harting Elektronik Inc,also_known_as
2025,Harting Technology Group,also_known_as
2026,DataMate,trademark_of
2026,Harwin,short_name
2027,Hasco,short_name
2027,Hasco Components International Corp,previous_name_value
2028,Eaton Heinemann,previous_name_value
2028,Eaton Moeller,merged_into
2028,Eaton Möller,merged_into
2028,Heinemann,short_name
2029,Helicomm,short_name
2030,Hellermanntyton,also_known_as
2030,Ty-Its,brand_of
2031,Heyco,short_name
2031,Heyco Products Inc,previous_name_value
2032,HiFn,short_name
2033,Hirose,short_name
2033,HRS,also_known_as
2034,Hitachi Cable,merged_into
2034,Hitachi Cable,previous_name_value
2034,Hitachi Metals,merged_into
2035,Hittite Microwave,also_known_as
2036,Hoffman,short_name
2036,Hoffman Cooling,previous_name_value
2036,McLean Cooling Technology,acquired_by
2036,Pentair Technical Products,division_of
2037,Holmate Technology,also_known_as
2037,Holmate Technology Corp,also_known_as
2038,Holt Integrated Circuits,previous_name_value
2039,Allied-Signal,acquired_by
2039,AlliedSignal,acquired_by
2039,Bendix,brand_of
2039,Electro Corporation,acquired_by
2039,Elmwood Sensors,acquired_by
2039,Fenwall Electronics,formerly_known_as
2039,Hobbs,brand_of
2039,Honeywell,short_name
2039,Honeywell Industrial Process Control,division_of
2039,Intermec,acquired_by
2039,Micro Switch,brand_of
2039,Sensotec,acquired_by
2039,SenSym,brand_of
2039,Superswitch,brand_of
2039,Super Switch,brand_of
2040,Honeywell Hobbs,also_known_as
2041,Hooray,short_name
2042,Horn Industrial,also_known_as
2043,Hubbell Premise Wiring,also_known_as
2044,Hubbell Wiring Device-Kellems,also_known_as
2045,Humirel,previous_name_value
2046,Chase,parent_of
2046,Humiseal,short_name
2047,Huntington Electric,also_known_as
2047,Huntington Electric Inc,acquired_by
2047,Vishay Intertechnologies,division_of
2048,I/O Interconnect,also_known_as
2049,IAC Industries,also_known_as
2050,Fiberlink,acquired_by
2050,IBM,short_name
2050,International Business Machines Corp,also_known_as
2050,Power6,brand_of
2051,Enable Engineering,parent_of
2051,Ice Technology,also_known_as
2052,Idea,short_name
2053,AL Handles,division_of
2053,Anderson Power Products Inc,division_of
2053,Casella,division_of
2053,Ideal Electrical,brand_of
2053,Ideal Industries,also_known_as
2053,Ideal Networks,division_of
2053,Pratt-Read Tools,division_of
2053,Western Forge,division_of
2054,Idec,short_name
2054,Idec Izumi Corporation,also_known_as
2055,Identico,short_name
2056,IDI,also_known_as
2056,IDI,short_name
2056,Smiths Connectors,division_of
2057,LET Labs,short_name
2058,Illinois Capacitor,also_known_as
2059,Imagecraft Creations,also_known_as
2060,Imlec,short_name
2061,Anixter,division_of
2061,Anixter IMS Wire,also_known_as
2062,Industrial Electronic Engineers,also_known_as
2063,Industrial Fiber Optics,also_known_as
2064,Industrial Timer,also_known_as
2064,ITC,acronym
2065,Eupec Gmbh & Co Kg,formerly_known_as
2065,Infineon,short_name
2065,Primarion,formerly_known_as
2065,Siemens Semiconductors,acquired_by
2066,Infratron,previous_name_value
2067,Injectorall Electronics,also_known_as
2068,Alliance Semiconductor Corporation,acquired_by
2068,IDT,also_known_as
2068,Integrated Circuit Systems Inc,acquired_by
2068,Integrated Device Technology,also_known_as
2068,Mobius Microsystems Inc,acquired_by
2068,Quality Semiconductor,acquired_by
2068,Tundra Semiconductor,acquired_by
2069,Interfet,short_name
2070,Alliance Semiconductor Corporation,acquired_by
2070,Aptos Semiconductor Corp,acquired_by
2070,Enable Semiconductor Corp,acquired_by
2070,Integrated Silicon Solution,also_known_as
2070,ISSI,acronym
2071,Basis Cirrus,acquired_by
2071,Chips and Technologies,acquired_by
2071,Chips & Technologies,acquired_by
2071,Intel,short_name
2071,Movidius,brand_of
2071,Realsense,brand_of
2071,tinyTile,product_family
2072,Grasslin,brand_of
2072,Grässlin,brand_of
2072,Intermatic,short_name
2073,Advanced Analog,acquired_by
2073,CHiL Semiconductor,acquired_by
2073,HEXFET,brand_of
2073,International Rectifier,also_known_as
2073,IR,also_known_as
2073,IRF,also_known_as
2073,Lambda Advanced Analog Inc,acquired_by
2073,Lambda Semiconductor,acquired_by
2073,Omnirel Corp,acquired_by
2074,Advanced Memory Systems Inc,acquired_by
2074,Elantec,acquired_by
2074,GE Solid State,formerly_known_as
2074,Harris Semiconductor,formerly_known_as
2074,Intersil,short_name
2074,Techwell Inc,acquired_by
2074,Xicor Inc,acquired_by
2075,Intronics,short_name
2076,Iomega,short_name
2077,International Resistive Company,also_known_as
2077,IRC,short_name
2077,IRC Advanced Film ,also_known_as
2077,IRC Advanced Film Division,also_known_as
2077,IRC-AFD,also_known_as
2077,IRC WAFT,brand_of
2077,TT electronics IRC,formerly_known_as
2077,TT electronics plc,division_of
2078,Ironwood Electronics,also_known_as
2079,IRTouch Systems,also_known_as
2080,Isocom,short_name
2081,BIW Connector Systems,brand_of
2081,Cannon,brand_of
2081,ITT Cannon,also_known_as
2081,ITT Canon,mis-spelling
2081,ITT Electronic Components,also_known_as
2081,Selectro,brand_of
2081,VEAM,brand_of
2082,Illinois Tool Works,division_of
2082,ITW Chemtronics,previous_name_value
2082,Soder-Wick,brand_of
2083,Ark-Les Connectors,brand_of
2083,ITW Pancon,short_name
2083,Pancon Connectors,also_known_as
2084,Chicago Switch,formerly_known_as
2084,ERG Components,brand_of
2084,Illinois Tool Works,division_of
2084,ITW Switches,also_known_as
2084,Licon division of ITW,formerly_known_as
2084,RCL Switches,formerly_known_as
2084,UID,formerly_known_as
2085,IXYS,short_name
2085,LITELINK,brand_of
2085,Zilog Inc,acquired_by
2086,Bourns Inc,brand_of
2086,J.W. Miller,short_name
2087,JAE,also_known_as
2087,JAE,short_name
2088,Jaro,short_name
2089,Jauch Quartz,also_known_as
2090,JDSU,also_known_as
2090,JDS Uniphase,also_known_as
2090,JDS Uniphase Corporation,formerly_known_as
2090,JDS Uniphase Corporation,previous_name_value
2091,Jennic,short_name
2092,Jewell Instruments,also_known_as
2092,Modutec,brand_of
2092,Triplett Test Equipment and Tools,brand_of
2093,JKL Components,also_known_as
2094,Johanson,short_name
2095,Emerson Connectivity Solutions,division_of
2095,Johnson Components,also_known_as
2096,Jonard Industries,division_of
2096,Jonard Industries Corp,formerly_known_as
2096,Magnamole,brand_of
2096,OK Industries,acquired_by
2096,OK Industries,also_known_as
2097,Japan Solderless Terminals,also_known_as
2097,JST,short_name
2097,JST Connectors,also_known_as
2098,Conesys,division_of
2098,J-Tech,short_name
2099,Judco,short_name
2100,Kamaya,short_name
2100,Walsin Corporation,division_of
2101,Antenex Inc,acquired_by
2101,Keil Software,also_known_as
2101,Keil Tools by ARM,previous_name_value
2102,Keltron,short_name
2102,Kerala State Electronics Development Corporation Limited,division_of
